"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"762","events",0,0,0,0,0,0,0,0,0,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"763","tv_S",294712.081609244,9571685.98236377,0.0331738489771782,60966.1527539094,0.0301825470467987,9571685.98236377,0.0331738489771782,60966.1527539094,0.0301825470467987,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,2591412.14666667,16505.80985138,29196.2519646187,12690.4421132387,50482.7467707453,0.206047362680601,0.281104506821316,3.05848348098621,3.6936177808211,0.270737271515327,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.327645685935514
"764","ooh_S",235233.961598762,9812782.20378107,0.0340094478103412,62501.7974763125,0.0309427995309631,9812782.20378107,0.0340094478103412,62501.7974763125,0.0309427995309631,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,8239693.86666667,52482.1265392781,82161.1225011846,29678.9959619065,75797.2267339692,0.655151359349006,0.288185102083516,1.44424838953966,1.19091587170226,0.839689875465874,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.644213173456111
"765","print_S",168654.385010998,2867475.50811739,0.00993818639969129,18264.1752109388,0.00904205534832252,2867475.50811739,0.00993818639969129,18264.1752109388,0.00904205534832252,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,601634.977777778,3832.06992215145,5196.95674717036,1364.88682501891,14213.7391468439,0.0478369682055284,0.0842129892285164,3.70915443496497,4.76613829652791,0.209813466958878,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.141455255483454
"766","facebook_S",251638.859330661,2138977.17629755,0.00741333407122519,13624.0584477551,0.00674487016964237,2138977.17629755,0.00741333407122519,13624.0584477551,0.00674487016964237,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,334078.021992166,2127.88549039596,2298.34429269228,170.458802296318,3449.2753993713,0.0265630827769259,0.0628182041651858,1.62098732048286,6.40262763633013,0.156185875050073,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00146863366178203
"767","search_S",235780.786412103,9659354.91690029,0.0334776947155009,61524.5536108299,0.0304589948686419,9659354.91690029,0.0334776947155009,61524.5536108299,0.0304589948686419,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,809960,5158.98089171975,5524.16679469322,365.18590297347,62371.4174862736,0.0644012269879381,0.283679197701465,12.0898717780445,11.9257184514054,0.0838523904513406,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.00942862216250629
"768","newsletter",139242.044867164,2751640.00717863,0.00953672009360705,17526.3694724754,0.00867678945230219,2751640.00717863,0.00953672009360705,17526.3694724754,0.00867678945230219,TRUE,0.61462987526,0.927465429107749,0.804605627746904,0.972392299385536,0.0574609534737841,0.115966104384905,0.0469051542861212,0.115966104384905,0.437056387701389,0,87274.0044347044,0.001232935623,65481090.2533626,1e-04,"1_493_1",1,493,1,493,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.0706634194682272
"769","(Intercept)",952373.995960524,149522717.365802,0.507346637266975,952373.995960524,0.480413662272764,149522717.365802,0.507346637266975,952373.995960524,0.480413662272764,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"770","trend",0,0,0,0,0,0,0,0,0,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"771","season",0.250947155853084,91869.1864384268,0.000311722015417631,585.154053747941,0.000295173958074402,91869.1864384268,0.000311722015417631,585.154053747941,0.000295173958074402,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"772","holiday",0.449631718331174,3129229.751344,0.0106178125942972,125169.19005376,0.0631400996378476,3129229.751344,0.0106178125942972,125169.19005376,0.0631400996378476,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"773","competitor_sales_B",0.0910532306387907,79328937.0372687,0.269171602502102,505279.853740565,0.25488237398096,79328937.0372687,0.269171602502102,505279.853740565,0.25488237398096,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"774","events",0,0,0,0,0,0,0,0,0,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"775","tv_S",406091.979750756,12819814.6191733,0.0434990077227631,81654.8701858169,0.0411898218501982,12819814.6191733,0.0434990077227631,81654.8701858169,0.0411898218501982,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,2591412.14666667,16505.80985138,29573.0281588505,13067.2183074704,73955.5748320868,0.206047362680601,0.262077153216533,4.48057838409567,4.94703809876919,0.20214115598762,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.350763769087085
"776","ooh_S",241140.366605629,9030899.81849932,0.0306428129125112,57521.6548949001,0.0290161102731268,9030899.81849932,0.0306428129125112,57521.6548949001,0.0290161102731268,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,8239693.86666667,52482.1265392781,77283.7480415367,24801.6215022586,72116.4170303226,0.655151359349006,0.184619870546041,1.37411385143378,1.09602370726823,0.912389023493328,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.537063912054382
"777","print_S",108994.083401823,2258797.686926,0.0076643431240264,14387.2464135414,0.00725747423687176,2258797.686926,0.0076643431240264,14387.2464135414,0.00725747423687176,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,601634.977777778,3832.06992215145,5595.0100213457,1762.94009919425,9014.38819968866,0.0478369682055284,0.046176897643769,2.35235483245767,3.75443212306104,0.266351865534511,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.135547125553581
"778","facebook_S",517096.17553665,3421508.45178265,0.0116095456126955,21793.0474635838,0.010993241928561,3421508.45178265,0.0116095456126955,21793.0474635838,0.010993241928561,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,334078.021992166,2127.88549039596,2394.8065859704,266.921095574439,5886.27023935339,0.0265630827769259,0.0699463464478189,2.76625329037704,10.2416448450562,0.0976405660544569,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00469940449123733
"779","search_S",704602.820797537,21385164.8363215,0.0725621608425178,136211.240995678,0.0687101300613045,21385164.8363215,0.0725621608425178,136211.240995678,0.0687101300613045,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,809960,5158.98089171975,5758.88397442652,599.903082706775,114866.930328511,0.0644012269879381,0.437179732145838,22.2654304676481,26.4027419086393,0.0378748541897759,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.0107377524487098
"780","newsletter",466612.398789999,13726166.0341014,0.0465743554066939,87427.8091344037,0.0441019118002924,13726166.0341014,0.0465743554066939,87427.8091344037,0.0441019118002924,TRUE,0.522591648425,0.852705180000545,0.759900243108014,0.766603504554842,0.081719123842525,0.108177428512103,0.140568030073656,0.108177428512103,0.604473239020059,0,534411.613562268,0.008062118302,65481090.2533626,1e-04,"1_494_1",1,494,1,494,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.156015947038868
"781","(Intercept)",783706.93882416,123041989.395393,0.419171047260903,783706.93882416,0.387298845805216,123041989.395393,0.419171047260903,783706.93882416,0.387298845805216,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"782","trend",0,0,0,0,0,0,0,0,0,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"783","season",0.304263398338697,111387.717359633,0.000379468069128822,709.475906749254,0.000350614733898953,111387.717359633,0.000379468069128822,709.475906749254,0.000350614733898953,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"784","holiday",0.657375467384672,4575030.60055175,0.0155859018332465,183001.22402207,0.0904370745409363,4575030.60055175,0.0155859018332465,183001.22402207,0.0904370745409363,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"785","competitor_sales_B",0.120583418610397,105056727.318444,0.357900084583027,669151.129416838,0.330686698373799,105056727.318444,0.357900084583027,669151.129416838,0.330686698373799,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"786","events",0,0,0,0,0,0,0,0,0,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"787","tv_S",337862.252809033,11163988.4609119,0.0380327135294537,71108.2067574003,0.0351408479880756,11163988.4609119,0.0380327135294537,71108.2067574003,0.0351408479880756,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,2591412.14666667,16505.80985138,28675.4287981704,12169.6189467903,69106.7118347143,0.206047362680601,0.241695836603713,4.18681133836861,4.30807136382072,0.232122431489418,1,FALSE,4.49731739835318,0.195196078282339,1.96854294626048,7.02068468031336,0.347465837453384
"788","ooh_S",321470.585411875,13114549.7994563,0.0446777526989431,83532.164327747,0.0412806231884172,13114549.7994563,0.0446777526989431,83532.164327747,0.0412806231884172,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,8239693.86666667,52482.1265392781,85702.5502945165,33220.4237552383,100792.551331766,0.655151359349006,0.283924700975707,1.92051195288995,1.59163071003289,0.628286444648545,1,FALSE,1.3973947348268,0.0371547397855084,0.915983922542528,1.87763752306584,0.641139354344849
"789","print_S",223742.72156079,5008966.99245122,0.0170642067008036,31904.2483595619,0.0157667081326094,5008966.99245122,0.0170642067008036,31904.2483595619,0.0157667081326094,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,601634.977777778,3832.06992215145,5325.47627774561,1493.40635559416,35097.2630086069,0.0478369682055284,0.108442110272658,9.15882635797578,8.32559139256254,0.120111587615665,1,FALSE,3.86460915786221,0.218880015895399,1.03596569196613,6.70110442213986,0.279235851021194
"790","facebook_S",328553.254201804,3477622.11759117,0.0118473255526129,22150.4593477145,0.0109464991496649,3477622.11759117,0.0118473255526129,22150.4593477145,0.0109464991496649,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,334078.021992166,2127.88549039596,2469.34907215608,341.463581760114,6389.54641085444,0.0265630827769259,0.0752891128511718,3.00276797773806,10.4096105959126,0.0960650728272831,1,FALSE,10.3920896891494,0.632954156485451,2.18317495866544,18.5655435895403,0.00760371101586676
"791","search_S",333965.06644327,13425111.6415111,0.0457357535750106,85510.2652325549,0.0422581776279221,13425111.6415111,0.0457357535750106,85510.2652325549,0.0422581776279221,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,809960,5158.98089171975,5625.27036950832,466.28947778858,76465.2131581162,0.0644012269879381,0.290648239296751,14.8217670821081,16.575030423121,0.0603317142999067,1,FALSE,18.2659229832073,0.854031608791786,7.17937918215642,29.2837614573801,0.00392165717963771
"792","newsletter",400238.318962276,14561095.6133304,0.0496057461968701,92745.8319320408,0.0458339104594599,14561095.6133304,0.0496057461968701,92745.8319320408,0.0458339104594599,TRUE,0.64100092259,0.915705761020885,0.752949534062621,0.926066550619758,0.0662661100472466,0.118461485586573,0.0730491756777965,0.118461485586573,0.443074446803797,0,207116.805629367,0.00306330812,65481090.2533626,1e-04,"1_495_1",1,495,1,495,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.416798229477222
"793","(Intercept)",846384.469225288,132882361.66837,0.452236531023043,846384.469225288,0.419637671906869,132882361.66837,0.452236531023043,846384.469225288,0.419637671906869,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"794","trend",0,0,0,0,0,0,0,0,0,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"795","season",0.30259228010422,110775.938070396,0.000377002074051066,705.57922337832,0.000349826389082197,110775.938070396,0.000377002074051066,705.57922337832,0.000349826389082197,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"796","holiday",0.621176755286243,4323104.23005645,0.0147127552197707,172924.169202258,0.0857358545896825,4323104.23005645,0.0147127552197707,172924.169202258,0.0857358545896825,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"797","competitor_sales_B",0.119735143354028,104317678.589139,0.355022777268701,664443.812669672,0.329431440202157,104317678.589139,0.355022777268701,664443.812669672,0.329431440202157,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"798","events",0,0,0,0,0,0,0,0,0,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"799","tv_S",429960.537486043,10655826.7470816,0.0362648139510739,67871.5079431952,0.0336507138513075,10655826.7470816,0.0362648139510739,67871.5079431952,0.0336507138513075,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,2591412.14666667,16505.80985138,25024.9983586343,8519.1885072543,54834.8710205173,0.206047362680601,0.260487574341681,3.32215574481083,4.11197684659626,0.243192030817917,2,FALSE,4.01831988299538,0.170986607047449,2.22484137735003,5.81611660792268,0.230662456353772
"800","ooh_S",176834.724496336,7775631.84861368,0.0264626902290099,49526.3175070935,0.0245551629696376,7775631.84861368,0.0264626902290099,49526.3175070935,0.0245551629696376,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,8239693.86666667,52482.1265392781,64934.2396486201,12452.113109342,65848.4118283503,0.655151359349006,0.190079618155768,1.25468261616779,0.943679701508047,1.05968158306463,2,FALSE,0.90122589407297,0.0611740102502811,0.256273936446255,1.54112724490256,0.515060459898777
"801","print_S",151062.853173342,1518696.27922017,0.00516855606996344,9673.22470840872,0.00479598769124881,1518696.27922017,0.00516855606996344,9673.22470840872,0.00479598769124881,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,601634.977777778,3832.06992215145,5119.24664518482,1287.17672303337,2698.82380300051,0.0478369682055284,0.0371253699337917,0.704273110310395,2.52428189070669,0.396152269554983,2,FALSE,3.4909017694519,0.276881757162752,0.566125543610923,6.38154356649789,0.0401947041600807
"802","facebook_S",260435.526252209,4404955.12118938,0.0149913171192008,28057.0389884674,0.0139106882862554,4404955.12118938,0.0149913171192008,28057.0389884674,0.0139106882862554,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,334078.021992166,2127.88549039596,2426.01612104659,298.130630650627,11700.2174419993,0.0265630827769259,0.107681562570154,5.49851836238711,13.1854082915178,0.075841413317728,2,FALSE,15.4363856453315,0.945072677686626,5.52725105217543,25.3768530594549,0.00987642513299689
"803","search_S",553848.478214545,16552126.2665523,0.056331600897659,105427.555837913,0.0522710135822178,16552126.2665523,0.056331600897659,105427.555837913,0.0522710135822178,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,809960,5158.98089171975,5918.49032897208,759.509437252332,98982.3279705381,0.0644012269879381,0.404625874998605,19.1864110466868,20.435732957865,0.0489338944711124,2,FALSE,17.5246979508766,1.06903036592595,6.33298912169276,28.7861060071253,0.0346450163171791
"804","newsletter",425172.200164297,11292606.2935825,0.0384319561475278,71927.4286215445,0.0356616405315423,11292606.2935825,0.0384319561475278,71927.4286215445,0.0356616405315423,TRUE,0.54948390083,0.903668446474401,0.84907975183761,0.801886252237606,0.0649764500788713,0.0834285801769244,0.127339331418615,0.0834285801769244,0.584553862631747,0,222749.196569572,0.003302063374,65481090.2533626,1e-04,"1_498_1",1,498,1,498,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.173128258396795
"805","(Intercept)",777791.151759083,122113210.826176,0.41789438350653,777791.151759083,0.382385176008415,122113210.826176,0.41789438350653,777791.151759083,0.382385176008415,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"806","trend",0,0,0,0,0,0,0,0,0,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"807","season",0.310706535712685,113746.484035617,0.000389261870198161,724.499898316033,0.000356185616806125,113746.484035617,0.000389261870198161,724.499898316033,0.000356185616806125,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"808","holiday",0.738450885145628,5139278.18144275,0.0175875769113935,205571.12725771,0.101064857193228,5139278.18144275,0.0175875769113935,205571.12725771,0.101064857193228,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"809","competitor_sales_B",0.136489106422219,118914349.921248,0.406947279612171,757416.241536614,0.372368266438341,118914349.921248,0.406947279612171,757416.241536614,0.372368266438341,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"810","events",0,0,0,0,0,0,0,0,0,TRUE,0.57363831944,0.919210456633788,0.8781581153149,0.828972133363885,0.0589134869476498,0.0842865366254092,0.118616882716794,0.0842865366254092,0.466959895366611,0,128264.711671754,0.001858991276,65481090.2533626,1e-04,"1_499_1",1,499,1,499,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
